,sentiment,review,context
4263,negativa,thks 4 a workaround a custom friend solut easili access email,airline
4264,negativa,hard told wifi work side plane,airline
4265,negativa,kp luckili transfer mainten issu delay n t transfer,airline
4266,negativa,2015 power outlet seat a 6 hour flight california serious airlin fail pathet,airline
4267,negativa,n t chang reserv seat bought ticket error comp seat,airline
4268,negativa,n t spend extra 100 bc ur equip failur,airline
4269,negativa,wait flight 4567 memphi incred rude gate agent wait depaur time delay 1 2 rude,airline
4270,negativa,life dealt poor custom servic irrespons staff lack care lga iah day 2 baggag nc,airline
4271,negativa,flight 4567 agent wander pilot charg person phone d txting,airline
4272,negativa,flight wors flight attend n t plane equip power outlet seat,airline
4273,negativa,flight 4567 cancel flightl day staff unhelp,airline
4274,negativa,,airline
4275,negativa,site clear explain allow a carri allow pit bos sen,airline
4276,negativa,phone number gate n t work custom servic phone number,airline
4277,negativa,employe help check bag left desk complet 12 ,airline
4278,negativa, 22 wrong lineoh kiosk n t work ,airline
4279,negativa,flight 1808 leav 245 n t begun board updat websit asap,airline
4280,negativa,bag houston friday reimburs baggag fee,airline
4281,negativa,chang advanc 24 hour prior tri onlin earlier want 300 chang fee,airline
4282,negativa,point kid n t fli bought round trip ticket dtw phx m,airline
4283,negativa,go ale flight s delay time parent m receiv ale,airline
4284,negativa,miss 6 000 point account re spread assum creat account,airline
4285,negativa,flt 4567 depaur time chang time 20 minut n t figur a solut,airline
4286,negativa,flt 4567 gate agent announc unprofession time,airline
4287,negativa,charg 200 2 chang a flight a rip reason 2 hand 2 reschedul flight juli,airline
4288,negativa,hold 2 hour money,airline
4289,negativa,heard charg 1st bag tighter seat a loyal jb custom,airline
4290,negativa,spoke baggag claim center travel credit will respons cost a,airline
4291,negativa,cancel flightl flight bna flight bna 2 mdw tomorrow strand den ve hold day,airline
4292,negativa,stroller travel credit n t help cover cost a stroller crew ruin,airline
4293,negativa,respons replac,airline
4294,negativa,umm reason contact contact a definit answer,airline
4295,negativa,stuck iad go 6 hour wait a ferri flight nashvill thatyouca n t will arriv ridicul,airline
4296,negativa, ll giveyoua chanc n t ll fall backtodelta,airline
4297,negativa,quick respons offer assist lack follow servic expect,airline
4298,negativa,brother girlfriend flight cancel flightl 3 time leav 72 hour late flight drop letter grade school help,airline
4299,negativa,rememb m doubt hope ,airline
4300,negativa,sta ve wast 15 hr phone wait time ,airline
4301,negativa,messag flight delay go clt will forc connect lga 1005pm,airline
4302,negativa,love reschedul flight southworst,airline
4303,negativa,busi need audit,airline
4304,negativa,today,airline
4305,negativa,,airline
4306,negativa,flight class n t enter amessageir club happi messag,airline
4307,negativa,flight 211pilot spill tea radio yay delay hour,airline
4308,negativa,hope flight 1855 delay flight attend n t work nobackup,airline
4309,negativa, ve flight 4443 sit tarmac dca a wait a gate gate,airline
4310,negativa,custom servic stink book a flight hour hung companysuck,airline
4311,negativa, s strand dc sat 3happy0am 100 kid starv exhaust,airline
4312,negativa,a rep 10 min n t help transfer dividend mile custom servic,airline
4313,negativa,keep custom happi a mistak pa,airline
4314,negativa,agent reserv contact wast time sit phone hour,airline
4315,negativa,offer flight cancel flight m strand work,airline
4316,negativa,usaa flight 4443we arriv dca 212 wait gate 33 apx hr updat,airline
4317,negativa,phone hour waitingcan answer notcool,airline
4318,negativa,thx respond bag mad rush jetwaywhi baggag claim,airline
4319,negativa,email reserv cancel flightl will refund refund,airline
4320,negativa, 2 flight cancel flightlat weather mechan paid hotel bag held transfer vouchercompens,airline
4321,negativa,nashvill airpo runway open appear southwest airlin cancel flight flight chang,airline
4322,negativa,great job communic passeng flight 1855 n t exist url,airline
4323,negativa,call swa phone hold hour cut,airline
4324,negativa,suppos earli even tonight n t store buy necess,airline
4325,negativa,n t fit line pas feedback a big downgrad previous year,airline
4326,negativa,n t a real person phone book a flight readi compani care companysuck,airline
4327,negativa, s 322 sign board updat,airline
4328,negativa,n t return call email case number 8273993,airline
4329,negativa,told gate open need wait 20min wait 4 min,airline
4330,negativa,a horribl experi fli montego bay philadelphia 211 125 2check a golf bag constant sell flight,airline
4331,negativa,ground gt 30min plan depaur california weather origin told 10 min delay,airline
4332,negativa,flight cancel flightl monday cancel flight credit card s,airline
4333,negativa,25 hour late flightr flight cancel flightl ta work intern communic skill,airline
4334,negativa,jh experi compani entir disgust d assist compens bag,airline
4335,negativa,work firefox finish purchas button turn gray submit a coupl week,airline
4336,negativa,updat flight 5202 orf phl gate ,airline
4337,negativa,wifi yesterday s flight extrem slow a wast 8 lost travel time work,airline
4338,negativa,troubl check add messag,airline
4339,negativa,travel boston storm m shock virgin s complet apathi custom,airline
4340,negativa,airlin embarrass bad weather n t fault respons n t wors,airline
4341,negativa,checkin system poor,airline
4342,negativa, hung 1hr 7min hold messag contact info,airline
4343,negativa,4914 fli gsp dsm claim s sched avail book separ ,airline
4344,negativa,group virgin bos weather expo actual cu serv model flight book problem virgin,airline
4345,negativa, hope speak direct appreci link ,airline
4346,negativa,suppos re deliveri ll,airline
4347,negativa,flight origin suppos leav 140pm wo n t leav 5 2nd time happen,airline
4348,negativa,final miss meet,airline
4349,negativa,airlin n t cancel flight flight bos help custom virgin good luck,airline
4350,negativa,wednesday joke 50hrs cancel flightlat delay,airline
4351,negativa,link email offersyous a year buytransf milesth 1 expir url,airline
4352,negativa, cool weather delay lie deceiv passeng chang reprehens yousuck,airline
4353,negativa,3359 final cancel flightl,airline
4354,negativa,priceless compani strand daughter o hare compani safealon a plastic chair 9h compani air,airline
4355,negativa,custom servic ,airline
4356,negativa,stay airlin reschedul a flight n t absorb a fee cost 12 flight,airline
4357,negativa, d learn listen customersyou ask custom,airline
4358,negativa,cancel flightl flight refus a voucher despit flight 2day neveragain,airline
4359,negativa,horribl seat poor custom servic ve flown mileag programhorr,airline
4360,negativa,charg station san,airline
4361,negativa,tooooo cancel flightat chain command hate,airline
4362,negativa,staff flight appropro entir flight delay fa shouldnt left delta,airline
4363,negativa,flight 86 lax iad row clean prior board gross find tissu seat,airline
4364,negativa,wether delay love charlott ice storm good luck mad custom,airline
4365,negativa,airlin cancel flight oc fll flight today 700 switch notic apolog fli companyairlin,airline
4366,negativa,hold 30 min listen shitti ad repeat credit hate airlin better,airline
4367,negativa,3pm bag a couesi toiletri kit flight experi expect disappoint,airline
4368,negativa,sad flight clt ind today head tampa tmrw,airline
4369,negativa,sta flight a scold overhead bin offer person seat,airline
4370,negativa,continu button generat a trip plan trip flight book problem process hint ,airline
4371,negativa,travel a lot re fave ewr cleveland w40 min layov connect dc best option,airline
4372,negativa,delay flight 1601,airline
4373,negativa,super paid attent actual flier credit card holder,airline
4374,negativa,book suck big time crappi layov custom servic sub par,airline
4375,negativa,airlin cancel flight oc fll flight today 700 switch notic apolog fli companyairlin,airline
4376,negativa,mco gt dca flight full peopl screw msi dca cancel flightat n t cancel flight swa mistak,airline
4377,negativa,offer final destin albeit hour late flight,airline
4378,negativa,chang stick premier 1k loyal custom thing harder loyal,airline
4379,negativa,free wifi flight 1808 cancel flightl,airline
4380,negativa,custom servic mileag custom a disgrac spent 45 min phone reset a pin number luck,airline
4381,negativa,n t explain 2 hour 45 minut hold time,airline
4382,negativa,serious wtf nochil url,airline
4383,negativa,n t ve call confirm call n t go,airline
4384,negativa, hate compani wo n t famili thursday,airline
4385,negativa,custom servic ment quot polici effect custom servic,airline
4386,negativa,flt 4487 major delay bc ground crew slow flight crew terrif 2 hour ground,airline
4387,negativa, m travel year 800 number good,airline
4388,negativa,websit flight book problem experi obnoxi upsel laden disast half a brain,airline
4389,negativa,9o left coat luggag anticip cramp overhead bin ,airline
4390,negativa,late flight,airline
4391,negativa,furious re firm a disgrac despit effo protect daughter night compani,airline
4392,negativa, ve hold 2 hour re book a flight help,airline
4393,negativa,call 12 time three day s unaccept m wait hold s option,airline
4394,negativa,a cancel flightlat text morn bushleagu a number call weakservic,airline
4395,negativa,flight 1613 cancel flightl wife stuck phoenix slc san a lot southwest,airline
4396,negativa,n t compani n t find simpli check a seat a miss passpo love compani debat choic,airline
4397,negativa,attent a specif complaint custom servic dca best option,airline
4398,negativa,worst servic ,airline
4399,negativa,book handl unprofession cancel flightat happen disorgan uncal,airline
4400,negativa,hold 15 min a coupl ring mailbox set custom servic forward cell phone c mon,airline
4401,negativa,flight 654 sit airplan delay 3 12 hr employe load bag terribl,airline
4402,negativa,waiv a fee time cancel flightat waiv a futur compani ripoff poorcustomerservic,airline
4403,negativa,flight cancel flight neptun destin notmyfault waiv 200fee ripoff poorcustomerservic,airline
4404,negativa,wow airlin a joke absolut horrend custom servic guy asham,airline
4405,negativa,claim number n t iad baggag a phone call speak,airline
4406,negativa,book atlanta drive nashvill pay ridicul price differ bad weather good busi,airline
4407,negativa,busi call hour pathet,airline
4408,negativa,fastest respons day hour phone hold hour flight book problem desk,airline
4409,negativa,offici worst custom servic airlin ve dealt companylin poor,airline
